router_id,hour,avg_speed_mbps,latency_ms,packet_loss_pct,disconnects,connected_devices,signal_dbm
R-1052,2026-08-06T17:00,78.5,34,0.8,1,14,-57
R-1052,2026-08-06T18:00,71.2,10,0.1,1,8,-48
R-1052,2026-08-06T19:00,25.5,11,0.8,1,8,-60
R-1052,2026-08-06T20:00,69.9,29,0.8,0,9,-47
R-1052,2026-08-06T21:00,78.2,12,0.3,0,2,-56
R-1052,2026-08-06T22:00,79.1,35,0.1,1,18,-47
R-1052,2026-08-06T23:00,34.4,22,0.7,0,4,-44
R-1053,2026-08-06T00:00,32.1,14,0.1,0,18,-54
R-1053,2026-08-06T01:00,35.6,11,1.0,1,16,-62
R-1053,2026-08-06T02:00,76.6,13,0.9,1,15,-49
R-1053,2026-08-06T03:00,40.1,43,0.5,1,18,-61
R-1053,2026-08-06T04:00,73.6,24,0.0,1,16,-52
R-1053,2026-08-06T05:00,25.3,22,0.3,0,9,-40
R-1053,2026-08-06T06:00,48.3,14,0.9,0,7,-52
R-1053,2026-08-06T07:00,42.1,16,0.0,1,2,-44
R-1053,2026-08-06T08:00,68.8,31,0.8,0,5,-47
R-1053,2026-08-06T09:00,38.1,31,0.8,1,18,-55
R-1053,2026-08-06T10:00,76.9,38,0.8,1,5,-60
R-1053,2026-08-06T11:00,78.6,12,0.4,0,6,-61
R-1053,2026-08-06T12:00,75.6,38,0.1,1,4,-59
R-1053,2026-08-06T13:00,62.3,45,0.1,1,14,-59
R-1053,2026-08-06T14:00,59.0,36,0.2,0,16,-50
R-1053,2026-08-06T15:00,50.5,37,0.9,0,12,-42
R-1053,2026-08-06T16:00,76.6,11,0.5,1,8,-59
R-1053,2026-08-06T17:00,30.6,14,0.6,0,6,-42
R-1053,2026-08-06T18:00,53.0,32,0.4,1,7,-55
R-1053,2026-08-06T19:00,32.6,12,0.1,1,15,-46
R-1053,2026-08-06T20:00,77.8,32,0.3,0,6,-47
R-1053,2026-08-06T21:00,42.0,31,0.3,0,18,-44
R-1053,2026-08-06T22:00,61.2,19,0.1,0,15,-51
R-1053,2026-08-06T23:00,35.7,22,0.6,0,4,-52
R-1054,2026-08-06T00:00,35.4,40,0.7,1,12,-44
R-1054,2026-08-06T01:00,56.1,31,0.6,1,12,-57
R-1054,2026-08-06T02:00,30.8,12,0.5,0,9,-40
R-1054,2026-08-06T03:00,37.7,23,0.2,1,14,-56
R-1054,2026-08-06T04:00,47.0,10,0.4,0,13,-62
R-1054,2026-08-06T05:00,55.5,19,0.3,0,13,-61
R-1054,2026-08-06T06:00,78.6,22,0.2,0,9,-54
R-1054,2026-08-06T07:00,64.5,31,0.8,0,7,-56
R-1054,2026-08-06T08:00,26.2,26,0.9,0,6,-50
R-1054,2026-08-06T09:00,61.0,17,0.3,0,11,-48
R-1054,2026-08-06T10:00,38.2,33,0.7,1,4,-59
R-1054,2026-08-06T11:00,32.9,18,0.8,0,14,-40
R-1054,2026-08-06T12:00,45.6,37,1.0,0,3,-43
R-1054,2026-08-06T13:00,57.3,44,0.3,0,12,-55
R-1054,2026-08-06T14:00,27.9,27,0.9,1,8,-60
R-1054,2026-08-06T15:00,68.2,14,0.2,1,18,-51
R-1054,2026-08-06T16:00,52.4,39,0.2,1,18,-40
R-1054,2026-08-06T17:00,51.6,41,0.5,1,3,-56
R-1054,2026-08-06T18:00,37.1,22,0.5,0,14,-56
R-1054,2026-08-06T19:00,41.8,34,0.6,1,10,-45
R-1054,2026-08-06T20:00,29.7,15,0.3,1,9,-44
R-1054,2026-08-06T21:00,27.3,42,0.6,1,16,-48
R-1054,2026-08-06T22:00,48.8,33,0.8,1,10,-50
R-1054,2026-08-06T23:00,26.4,38,0.2,0,13,-60
R-1055,2026-08-06T00:00,41.2,42,0.5,0,10,-55
R-1055,2026-08-06T01:00,30.4,14,0.4,0,12,-56
R-1055,2026-08-06T02:00,62.1,26,0.3,1,8,-40
R-1055,2026-08-06T03:00,58.2,18,1.0,1,2,-53
R-1055,2026-08-06T04:00,40.5,32,0.8,1,14,-44
R-1055,2026-08-06T05:00,66.7,10,0.5,0,14,-55
R-1055,2026-08-06T06:00,37.5,23,0.5,1,16,-52
R-1055,2026-08-06T07:00,68.6,30,0.8,1,15,-56
R-1055,2026-08-06T08:00,49.1,45,0.0,0,6,-53
R-1055,2026-08-06T09:00,76.9,10,0.5,1,12,-55
R-1055,2026-08-06T10:00,48.1,35,0.8,1,12,-44
R-1055,2026-08-06T11:00,26.3,12,0.9,0,12,-44
R-1055,2026-08-06T12:00,59.6,35,1.0,0,14,-60
R-1055,2026-08-06T13:00,54.4,22,0.5,1,16,-42
R-1055,2026-08-06T14:00,74.2,15,0.2,0,3,-40
R-1055,2026-08-06T15:00,58.2,11,0.2,0,14,-53
R-1055,2026-08-06T16:00,36.3,28,0.7,0,16,-61
R-1055,2026-08-06T17:00,45.3,10,0.2,1,14,-57
R-1055,2026-08-06T18:00,79.4,18,0.5,1,4,-50
R-1055,2026-08-06T19:00,77.5,23,0.1,0,11,-49
R-1055,2026-08-06T20:00,70.0,40,0.2,1,8,-46
R-1055,2026-08-06T21:00,64.4,39,0.3,0,6,-48
R-1055,2026-08-06T22:00,28.5,35,0.6,0,18,-52
R-1055,2026-08-06T23:00,75.1,41,0.5,0,4,-53
R-1056,2026-08-06T00:00,60.5,39,0.3,1,14,-43
R-1056,2026-08-06T01:00,70.3,21,0.4,0,15,-48
R-1056,2026-08-06T02:00,46.2,21,0.7,0,14,-40
R-1056,2026-08-06T03:00,77.0,25,0.9,0,10,-42
R-1056,2026-08-06T04:00,54.6,14,0.7,0,17,-49
R-1056,2026-08-06T05:00,79.6,45,0.1,1,4,-59
R-1056,2026-08-06T06:00,52.7,30,0.4,0,10,-56
R-1056,2026-08-06T07:00,52.8,39,0.0,1,14,-52
R-1056,2026-08-06T08:00,66.0,22,0.4,0,10,-59
R-1056,2026-08-06T09:00,64.0,18,0.3,1,17,-48
R-1056,2026-08-06T10:00,28.8,45,0.7,1,6,-47
R-1056,2026-08-06T11:00,70.1,20,0.2,0,5,-57
R-1056,2026-08-06T12:00,41.2,44,0.7,0,4,-41
R-1056,2026-08-06T13:00,67.0,27,0.2,1,7,-56
R-1056,2026-08-06T14:00,64.3,44,0.2,0,18,-42
R-1056,2026-08-06T15:00,61.4,16,0.4,1,16,-61
R-1056,2026-08-06T16:00,57.9,13,0.8,0,9,-51
R-1056,2026-08-06T17:00,75.0,22,0.1,1,2,-62
R-1056,2026-08-06T18:00,43.5,22,0.7,0,9,-59
R-1056,2026-08-06T19:00,68.8,20,0.7,0,15,-46
R-1056,2026-08-06T20:00,30.9,30,0.3,0,8,-45
R-1056,2026-08-06T21:00,46.7,37,0.1,0,5,-51
R-1056,2026-08-06T22:00,42.8,10,0.4,1,2,-50
R-1056,2026-08-06T23:00,36.7,24,0.1,1,13,-61
R-1057,2026-08-06T00:00,28.7,23,0.4,1,5,-40
R-1057,2026-08-06T01:00,54.5,20,0.3,0,12,-42
R-1057,2026-08-06T02:00,63.3,18,0.3,1,17,-60
R-1057,2026-08-06T03:00,43.4,38,0.4,0,18,-44
R-1057,2026-08-06T04:00,63.8,10,0.2,0,11,-55
R-1057,2026-08-06T05:00,65.6,25,0.6,0,6,-51
R-1057,2026-08-06T06:00,52.4,22,0.2,0,3,-55
R-1057,2026-08-06T07:00,75.8,38,0.7,1,6,-54
R-1057,2026-08-06T08:00,42.5,12,0.5,1,11,-62
R-1057,2026-08-06T09:00,37.6,31,0.3,0,3,-41
R-1057,2026-08-06T10:00,79.4,24,0.6,1,18,-52
R-1057,2026-08-06T11:00,35.1,10,0.1,1,4,-56
R-1057,2026-08-06T12:00,27.9,19,0.9,0,4,-57
R-1057,2026-08-06T13:00,57.6,23,0.2,0,15,-48
R-1057,2026-08-06T14:00,42.1,22,0.2,0,9,-53
R-1057,2026-08-06T15:00,40.7,38,1.0,0,10,-47
R-1057,2026-08-06T16:00,29.4,33,0.4,0,17,-48
R-1057,2026-08-06T17:00,48.2,37,0.8,1,2,-50
R-1057,2026-08-06T18:00,48.5,15,0.8,1,6,-45
R-1057,2026-08-06T19:00,65.0,26,0.4,1,16,-53
R-1057,2026-08-06T20:00,45.6,40,0.1,0,17,-56
R-1057,2026-08-06T21:00,33.5,22,0.0,1,17,-50
R-1057,2026-08-06T22:00,75.9,35,1.0,1,14,-47
R-1057,2026-08-06T23:00,41.9,14,0.4,0,5,-50
R-1058,2026-08-06T00:00,19.2,80,1.6,4,13,-66
R-1058,2026-08-06T01:00,19.0,104,2.5,4,16,-67
R-1058,2026-08-06T02:00,8.7,109,3.8,2,12,-71
R-1058,2026-08-06T03:00,8.4,106,2.9,1,9,-74
R-1058,2026-08-06T04:00,15.3,78,1.8,2,5,-77
R-1058,2026-08-06T05:00,17.3,109,2.2,1,11,-72
R-1058,2026-08-06T06:00,10.0,114,1.8,3,17,-69
R-1058,2026-08-06T07:00,11.7,112,3.3,1,8,-68
R-1058,2026-08-06T08:00,14.9,104,3.4,3,11,-67
R-1058,2026-08-06T09:00,12.8,99,1.0,2,20,-78
R-1058,2026-08-06T10:00,9.2,113,2.6,3,18,-76
R-1058,2026-08-06T11:00,10.1,83,3.1,2,20,-76
R-1058,2026-08-06T12:00,14.0,74,2.4,2,10,-75
R-1058,2026-08-06T13:00,8.7,83,3.4,2,13,-65
R-1058,2026-08-06T14:00,12.9,140,3.7,1,10,-77
R-1058,2026-08-06T15:00,11.5,108,1.4,1,15,-78
R-1058,2026-08-06T16:00,15.0,121,2.5,1,5,-78
R-1058,2026-08-06T17:00,11.2,60,3.0,1,8,-75
R-1058,2026-08-06T18:00,4.1,150,5.9,9,45,-78
R-1058,2026-08-06T19:00,5.0,227,6.1,10,40,-80
R-1058,2026-08-06T20:00,5.3,196,7.3,11,31,-80
R-1058,2026-08-06T21:00,5.5,253,4.5,12,42,-74
R-1058,2026-08-06T22:00,5.3,167,4.1,6,46,-81
R-1058,2026-08-06T23:00,5.8,246,8.1,10,44,-76
R-1059,2026-08-06T00:00,62.7,40,0.5,0,2,-42
R-1059,2026-08-06T01:00,77.7,30,0.0,1,3,-52
R-1059,2026-08-06T02:00,62.3,24,0.6,1,4,-51
R-1059,2026-08-06T03:00,48.5,40,1.0,0,14,-53
R-1059,2026-08-06T04:00,58.4,19,0.9,0,6,-47
R-1059,2026-08-06T05:00,68.8,29,0.8,1,7,-48
R-1059,2026-08-06T06:00,77.5,40,0.7,0,9,-56
R-1059,2026-08-06T07:00,34.4,15,0.1,0,7,-52
R-1059,2026-08-06T08:00,74.6,27,0.2,1,17,-41
R-1059,2026-08-06T09:00,31.8,18,0.9,1,4,-40
R-1059,2026-08-06T10:00,43.3,24,0.9,0,12,-50
R-1059,2026-08-06T11:00,75.1,34,0.7,1,9,-55
R-1059,2026-08-06T12:00,39.3,28,0.1,0,12,-44
R-1059,2026-08-06T13:00,76.5,17,0.6,0,12,-50
R-1059,2026-08-06T14:00,56.7,10,0.3,0,14,-49
R-1059,2026-08-06T15:00,42.6,33,0.8,0,18,-41
R-1059,2026-08-06T16:00,58.1,24,0.1,0,16,-52
R-1059,2026-08-06T17:00,33.0,28,0.8,1,16,-58
R-1059,2026-08-06T18:00,58.1,19,0.7,0,12,-53
R-1059,2026-08-06T19:00,52.6,17,0.3,1,8,-47
R-1059,2026-08-06T20:00,41.0,34,0.1,1,6,-40
R-1059,2026-08-06T21:00,36.6,24,0.7,0,7,-47
R-1059,2026-08-06T22:00,65.0,29,1.0,0,2,-45
R-1059,2026-08-06T23:00,46.6,37,0.7,1,14,-50
